labels,notes,notes_len
1,44 41 44 41 44 44 43 43 43 44 43 44 41 44 41 44 43 43 43 44 43 44 41 44 41 44 44 48 48 48,30
1,49 40 49 47 47 44 47 40 35 44 42 40 35 42 35 42 40 44,18
1,38 41 41 38 43 43 43 41 45 43 38 41 41 38 41 41 41 41 38 38 41 41 38 43 43 43 41 45 43 38 38 41 41 38 41 45 48 48,38
1,42 44 37 39 39 39 40 42 40 39 37 35 37 39 37 37 37 39 42 39 37 35 37 39 37 37 37 39 42 44 42 39 37 39 37 35 44,37
1,43 41 38 36 48 48 48 48 45 48 50 50 50 48 45 50 50 50 50 50 48 45 45 43 50 48 50 48 45 43 43 41 38 41 38 43 43 43 45 43 41 38 36,43
1,39 35 42 42 44 44 39 37 35 35 32 42 42 44 44 40 39 37 37 35 37 39 42 44 42 39 37 35 37 35 37 39 42 42 42 42 44 44 39 37 35 42 42 44 44 40 39 37 37 37 35 37 37 39 42 42 44 42 39 37 39 34 32 30 32 35 35,67
1,34 31 41 38 41 43 45 43 43 46 45 43 45 43 41 38 38 43 43 36 38 38 43 43 43 43 38 36 38 38 43 43 43 38 39 38 36 33 36 38 38 41 33 31 36 36 38 34 33 31,50
1,38 36 36 38 41 41 43 41 46 45 43 45 43 41 38 46 45 43 45 43 41 38 36 34,24
1,23 35 33 32 33 35 33 28 28 28 30 32 30 32 33 35 35 35 40 39 35 32 30 32 33 32 33 32 28 32 30 32 33 35 35 35 40 39 35 32 30 32 25 28 28 27 25 30 28,49
1,41 46 43 41 43 39 43 38 34 36 39 39 41 39 36 44 43 41 38 41 39,21
1,38 41 43 43 43 46 43 41 38 41 43 43 43 43 41 43 41 38 36 38 39 39 39 39 38 34 31 34 29 38 38 38 36 34 34 36 38 41 41 41 41 43 41 38 34 43 43 43 43 41 43 41 38 36 38 39 39 39 38 34 31 33 34,63
1,50 48 41 41 48 45 41 48 48 45 43 50 50 52 53 52 50 45 41 38 40 41 40 41 45 41 38,27
1,39 39 39 39 39 37 36 34 36 32 32 32 32 34 34 34 32 36 39 39 39 39 39 39 41 43 44 36 37 39 32 36 37 39 32 31 32 34 32 36 34 32 32 41 43 41,46
1,41 43 45 48 45 45 48 45 45 43 41 38 45 43 41 45 43 41 43 41 43 45 36 38 41 43 41 38 36 38 41,31
1,49 46 49 49 49 51 46 44 42 44 39 42 42 39 49 49 49 46 44 46 49 49 51 49 46 44 42 44 44 44 42 39 42 44 46 49 51 49 51 49 46 44 42 44 42 39 42,47
1,41 41 41 41 39 41 42 41 39 39 36 32 39 39 41 36 37 37 41 41 41 41 39 41 46 41 39 39 36 32 39 39 41 42 42 41 42 44 41 37 37 34 37 39 36,45
1,39 37 35 37 35 37 39 40 42 44 42 44 46 47 47 47 47 46 44 42 42 42 42 44 35 35 35 44 44 44 42 35 35 35 35 37 39 40 39 37 35 39 37 35 37 35,46
1,48 45 43 41 49 45 43 41 52 50 52 53 57 53 50 38 40 41 38 40 41,21
1,34 35 34 27 37 35 35 27 28 30 32 39 37 35 34 32 30 37 37 37 30 35 27 28 30 28 35 34 35 34 30 32,32
1,48 46 39 44 46 48 48 48 48 48 51 53 51 51 48 51 46 44 44 41 39 46 48 51 51 49 49 48 48 46 44 41 39 48 46 46 44 46 39 44 46 48 48 48 48 48 51 53 51 51 48 51 46 44 44 41 39 46 48 51 51 49 49 48 48 46 44 41 39 48 46 41 39 48 46 48 51 41 44,79
1,38 38 35 38 35 35 33 31 28 31 28 26 23 26 28 35 35 28 31 33 31 28 31 31 35 33 31 33 35 35 38 35 33 31 28 28 31,37
1,46 46 43 46 46 43 41 43 41 41 46 43 41 41 38 36 38 36 41 38 36 41 41 38 41 41 41 36 38 38 36 34 31 36 36 36 38 36 34 31 34 34,42
1,43 46 43 41 38 31 38 36 36 36 36 34 36 36 38 41 43 43 36 36 36 38 43 46 43 41 36 36 36 38 41 43 38 36 34,35
1,48 48 46 48 48 44 46 48 41 44 44 46 48 48 49 48 49 49 49 49 48 46 49 46 49 51 51 46 51 51 46 51 51 53 51 48 48 46 48 48 44 46 48 41 44 44 46 48 49 48,50
1,38 40 43 52 50 47 45 43 38 47 45 43 43 45 47 45 38 47 45 43 45 47 47 47 45 47 50 45 45 45 43 45 50 50 52 50 48 48 50 52 50 50 47 45 43 40 38 40 43 45 43 47 50 52 43 38 47 45 43 43 40 38 43,63
1,32 34 36 34 36 39 44 41 39 41 44 41 41 39 36 39 39 36 34 34 36 39 39 39 36 34 36 34 32 29 29 36 34 34 32 34 32 34 41 39,40
1,38 35 38 40 43 43 42 40 40 42 40 35 38 38 35 38 40 43 40 38 28 38 38 35 33 35 33 35 38 33 35 31 28 28 35 33 35 33 35 26 28 31,42
1,33 35 33 35 37 25 40 37 35 33 35 33 35 33 30 33 35 33 35 37 25 40 37 35 33 35 35 33 40 42 37 25 40 37 35 33 35 35 33 30 33 40 37 35 37 35 33 30 28 30 30 33 35 33 30 28 30,57
1,39 39 39 34 34 37 39 41 39 34 39 39 39 39 34 34 32 30 32 32 32 27 32 34 32 34 39 39 32 34 39 39 39 34 37 39 41 39 34 39 39 34 32 30 32 32 32 27 32 34 32 27 34 34 34 32 34 30 29 27,60
1,47 45 43 43 43 38 43 45 47 42 42 42 38 42 43 45 47 47 48 47 43 45 47,23
1,31 33 35 38 38 35 33 35 35 38 35 40 38 38 38 38 35 33 31 28 31 35 33 33 31 33 35 28 28 31 35 33 33 33 35 33 28 31,38
1,33 36 36 33 38 36 38 29 26 29 31 33 36 36 38 41 41 41 38 36 36 33 31 33 36 36 33 38 41 26 33 31 29 31 33 36 36 38 41 41 41 38 36 33 36 33 36 36 33 38 36 38 29 26 29 31 33 36 36 38 41 41 41 38 36 36,66
1,42 40 42 42 42 45 45 50 47 47 47 45 42 50 47 47 47 45 45 47 45 45 45 45 45 42 40 45 45 45,30
1,39 49 39 39 39 46 46 44 46 37 42 42 42 42 46 49 46 44 46 39 42 34 37 34 42 42 42 42 39 46 46 39 49 39 39 39 46 46 44 46 37 42 42 42 42 46 49 46 44 46 46 44 42,53
1,44 44 47 45 42 42 42 42 40 42 40 35 38 37 37 40 42 44 41 44 45 35 37 35 32 28 30,27
1,54 54 49 54 57 56 54 56 52 49 54 54 57 57 52 54 54 54 54 47 50 49 49 54 52 54 52 49 52 49 52 49 47 45 47 47 47 45 42 49 47 49 52 54 57 56 54,47
1,32 32 35 37 35 35 35 35 32 35 32 32 35 39 37 35 32 30 32 32 32 30 28 28 25 40 37 35 37 35 32 32 30 28 25 28 30 32 30 28 32 35 37 37 37 37,46
1,33 33 33 31 28 31 33 31 35 38 40 40 35 33 31 33 35 38 35 35 35 38 40 40 35 33 31 33 35 38 35 33 31 28 33 33 35 33 31 33 35 33 31 30 28 26 28 31 33 33 33 33 31 28 31 33 31,57
1,35 35 35 37 30 32 34 34 34 37 29 30 35 35 35 37 30 32 25 25 25 32 30 30 27 30 27 30 27 30 27 30 27 30 27 30 32 29 27 29 27 29 27 29 27 29 27 29 27 32 30 30 27 30 27 30 27 30 27 30 27 30 30 30 32 27 34 27 34 27 34 27 34,73
1,40 41 50 50 52 50 48 45 43 45 45 45 43 45 49 49 49 49 49 50 52 49 50 45 43 45 50 50 52 50 48 45 45 44 45 45 43 45 40 39 40 40 41 40 45 38 37 38,48
1,36 35 33 35 33 28 31 40 38 36 35 33 36 38 40 43 40 45 45 45 40 43 40 38 36 33 33 33 43 40 38 40 38 33 36 36,36
1,33 35 37 40 42 40 37 42 40 37 42 40 42 40 45 37 35 40 37 35 40 37 33 35 37 40 42 40 37 42 40 37 41 40 38 38 45 47 45 40 40 45 47 49 45 45 45 44 42 40 42 40 37,53
1,44 44 44 44 42 40 39 42 42 42 40 44 42 40 40 40 37 40 37 40 37 44 42 40 40 40 35 40 37 40 42 44 44 44 44 42 40 42 44 44 45 44 42 44 45 44 44 42 42 44 45 47 44 42 42 42 40,57
1,38 36 36 38 41 41 43 41 34 34 36 41 38 43 41 43 46 43 41 38 36 38 38 36 36 38 41 41 43 41 46 45 43 45 43 41 38 46 45 43 45 43 41 38 36 34 38 36,48
1,28 26 24 24 24 28 31 35 31 28 31 31 31 36 33 31 31 28 26 24 26 21 26 24 33 31,26
1,32 37 37 37 35 32 32 37 37 40 37 35 35 37 32 30 32 35 32 30 28 30 28 25 25 32 37 37 37 35 32 32 37 40 37 35 35 32 30 32 35 32 30 32 30 28 30 28 25 25 30 28 25 25,54
1,34 41 41 46 39 37 36 37 36 34 32 34 34 37 39 41 39 39 37 36 34 32 41 41 37 39 41 39 37 39 39 36 37 39 41 39 32 34 34 36 37 37 39 37 36 34 32 34 34 41 46 46 44 39 41 44 41 34 46 44 39 41,62
1,36 40 36 36 33 36 38 38 38 38 36 36 41 41 41 41 43 40 38 36 38 40 40 36 43 43 43 43 43 41 39 41 41 41 46 41 43 41 41 41 31 41 39 41 43 41 40 41 40 38 31 33 36 36,54
1,36 36 39 39 39 41 39 41 44 44 44 41 36 39 36 36 39 39 39 41 41 41 41 39 46 44 41 39 34 36 36 34 32 34 36 34 32 34 27 27 41 39 36 34 36 36 34 32 34 34 34 32 34 29 32 34 32,57
1,35 35 37 40 40 37 35 35 37 40 42 40 37 35 35 37 35 30 32 30 30 32 35 35 32 30 30 32 35 37 35 32 30 30 23 25 32 35 37 40 40 37 35 35 37 40 42 40 37 35 35 37 35 30 32 30 30 32 35 35 32 30 30 32 35 37 35 32 30 30 30 32 30 28,74
1,35 35 35 33 32 35 35 35 35 33 32 39 37 39 40 28 28 28 32 30 32 28 32 37 39 40 32 40,28
1,42 42 42 45 42 42 40 42 37 40 37 37 42 45 42 45 42 40 37 35 33 35 37 35 35 35 37 40 37 35 35 37 33 35 33 30 35 33 35 37 40 40 37 40 42,45
1,32 32 32 39 37 37 39 40 40 37 39 37 35 32 32 32 39 37 37 39 40 39 40 42 42,25
1,40 38 36 40 40 38 36 35 36 43 43 43 35 38 36 38 40 40 38 36 35 36 43 40 41,25
1,38 40 40 38 36 35 33 35 33 35 28 31 33 28,14
1,40 43 42 40 38 40 35 35 38 37 35 33 35 28 31 31 31 31 31 28 31 33 33 38 35 33 35 40 43 42 40 38 40 35 35 38 37 35 33 35 28 31 31 31 28 31 33 33 38 40 42 40 38 40,54
1,44 44 44 46 48 48 46 46 44 46 44 41 44 44 44 44 46 48 48 46 48 46 44 46 48 48 46 44 43 46 46 48 48 48 48 50 51 51 50,39
1,34 36 34 39 37 37 36 36 48 44 41 43 41 43 41 43 44 44 41 41 39 41 34 46 44 44 43 43 41 41 39 39 37 37 37 36 34 37 36 36 48 44 43 41 43 41 43 41 43 44 44 41 41 39 41 44 44 44 44 43 43 43 41 41 41 39 44 43 43 41,70
1,43 42 40 42 43 47 42 43 42 40 38 40 43 35 36 35 36 47 45 38 40 42 45 43 36 38 40 43 45 47 42 43,32
1,36 36 36 38 41 38 36 36 36 36 36 38 41 41 38 36 33 29 36 36 36 38 41 38 36 29 26 29 31 31 31 33 31 29 31 29 38 41 41 41 43 45 45 43 41 38 43 43 43 45 43 41 38 36 33 36 36 33 41 41 40 38 36 38 41 41 41 41 41 38 43 38 41,73
1,30 33 35 35 35 38 37 37 35 33 30 28 26 30 33 35 35 35 38 37 35 33 30 30 33 35 35 35 38 37 37 33 42 42 40 42 38 35 37 38 38 38 42 40 37 35 30,47
1,26 28 31 33 35 33 31 28 31 35 38 40 40 40 38 28 38 38 35 33 35 33 35 38 33 35 31 28 28 31 33 33 33 35 33 35 26 28 31,39
1,39 37 35 32 32 32 32 30 32 35 39 39 39 37 39 30 30 30 39 37 32 30 35,23
1,37 37 45 42 40 37 35 35 35 37 33 30 35 35 35 37 33 32 30,19
1,39 41 44 44 44 48 48 48 46 48 48 46 44 48 48 46 44 44 46 48 48 44 46,23
1,38 38 38 38 38 38 40 40 40 40 40 43 40 40 38 38 38 38 38 40 43 40 38 40 47 45,26
1,34 34 39 41 41 39 37 34 39 39 37 39 41 44 41 46 41 37 39 41 46 46 41 39 37 29 32 34 34 32 34 39 41 37 34,35
1,50 50 50 50 50 46 43 48 48 48 46 46 45 45 45 45 45 41 38 46 41 43 46 43 43 41 43 43 41 50 51 48,32
1,35 37 42 40 42 40 42 35 37 42 40 42 44 42 35 37 42 40 40 37 42 44 42 40 42,25
1,37 44 42 40 42 47 40 37 37 35 37 37 42 42 40 37 47 47 44 42 44 44 49 47 44 42 42 37 40 42 42 44 47 44 42 44 47 47 47 47 47 44 49 44 49 49 47,47
1,25 37 34 34 32 32 30 32 32 34 32 30 30 27 27 34 25 39 34 34,20
1,30 32 30 28 30 28 30 32 35 32 30 32 32 35 37 37 35 32 32 35 30 32 30 28 30 32 35 37 40 42 44 42 40 40 42 40 32 32 35 30 32 32 30 28,44
1,40 42 43 40 42 39 40 35 40 42 43 40 42 39 40 40 42 43 40 42 39 40 42 40 42 43 43 42 39 40,30
1,27 29 36 36 36 36 34 34 32 34 32 34 36 29 27 29 36 36 36 36 34 34 32 34 36 34 34 41,28
1,47 52 52 47 45 42 43 45 50 50 52 47 43 42 40 47 45 43 45 47 48 47 45 47 43 45 47 52 52 47 45 42 43 45 50 50 52 47 43 42 40 47 45 43 45 47 45 43 42 40,50
1,36 38 40 38 36 38 33 31 43 43 40 36 33 38 40 40,16
1,32 34 41 46 49 46 44 41 41 41 39 41 44 41 37 39 39 37 39 39 37 39 41 41 44 41 41 46 49 46 44 41 41 41 39 41 44 41 37 39 39 37 39 41 32 37 34 32 34,49
1,35 37 39 42 42 42 42 39 37 35 37 39 37 35 39 42 42 42 44 42 39 42 42 44 47 47 47 44 42 44 42 39 37 37 37 35 32 39 37 35 37 39 42 42 42 42 39 37 35 37 39 37 35,53
1,44 34 44 43 44 43 44 43 44 41 43 41 38 43 44 43 44 46 48 44 41 34 43 44 43 39 36 43 39 36 39 36 43 39 41 39 43 39 41 39 36,41
1,34 37 39 37 36 34 37 39 37 36 34 37 37 36 34 34 37 39 37 34 32 34 30 32 34 37 30 32 34 32 30 29 27,33
1,44 46 47 49 42 51 44 44 44 46 47 49 51 49 42 47 44 46 47 40 40 47 46 44 44 42 52 51 54 51 44 44 51 49 47 49 42 42 49 47 44 46 47 44 46 47,46
1,45 44 45 38 38 38 40 41 40 40 40 39 40 38 40 34 34 34 36 38 41 41 41 40 41 45 43 45 38 38 38 40 41 45 40 40 41 40 38 40 38 41 34 34 34 36 38 43 41 40 41 38 38,53
1,31 36 38 40 36 36 31 31 40 36 38 35 35 31 28 38 35 36 35 36 40 35 31 33 31 36 38 40 36 36 31 31 36 38 43 38 40 38,38
1,27 25 27 30 32 27 30 30 30 32 35 35 35 37 39 30 30 32 30 32 32 32 30 32 39 37 35 37 39 37 35 32 35 35,34
1,43 41 41 41 39 41 36 39 39 39 41 43 51 50 51 50 51 50 48 50 51 50 48 46 39 41 43 48 46 48 51 39 46 43 46 43 41 41 41 39 41 36 39 39 39 41 43 51 50 51 50 51 50 48 48,55
1,43 43 43 43 41 40 41 41 40 41 41 40 41 41 43 43 38 40 41 40 41 41 40 38 36 38 40 41 41 40 40 41 40 41 43,35
1,46 39 42 49 46 44 44 44 44 44 44 44 39 44 39 44 42,17
1,47 42 45 49 47 47 42 45 49 47 47 45 49 52 49 49 47 45 49 44 49 47 45 47 45 47 42 42 45 49 47 47 42 45 49 47 47 42 45 48 47 47 45 52 50 49,46
1,35 37 39 37 35 37 32 35 37 39 39 42 44 44 42 39 42 42 39 44 42 37 39 37 35 39 37 35 32 30 42 39 39 37 37 35 31,37
1,40 42 43 42 40 43 42 40 43 42 38 38 40 40 40 42 43 42 40 43 42 40 45 42 38 40 47 47 43 40 42 43 43 43 43 43 40 43 45 42 42 42 42 42 38 45 43 38 47 45 43 47 45 43 45 38 38 45 45 43 47 47 45 43 42 40 36,67
1,35 37 40 40 37 35 35 37 40 42 40 37 35 35 37 35 30 32 30 30 32 35 35 32 30 30 32 35 37 35 32 30 30 23 25 32 35 37 40 40 37 35 35 37 40 42 40 37 35 35 37 35 30 32 30 30 32 35 35 32 30 30 32 35 37 35 32 30 30 30 32 30 28 35 37,75
1,45 47 42 42 40 38 40 43 45 47 50 52 43 45 47 48 47 47 50 52 50 52 40 47 45 43 45 45 47 38 40 42 45 47 40 43,36
1,46 46 46 46 42 44 44 44 46 44 42 39 39 46 44 42 42 39 37 34 44 44 44 42 41 42 41 39,28
1,29 29 28 26 24 22 29 29 28 28 26 24 22 21 28 28 26 24 26 26 24 22 21 19 29 28 25 26 26 26 28 29 36 36 34 34 34 33 31 33 24 24 24 26 28,45
1,32 33 35 35 35 35 37 39 35 42 40 40 39 42 35 37 35 35 42 40 44 44 40 42 44 44 44 45 44 42 44 40 37 39 40 42 40 40 37 44 44 42 32 35 40,45
1,45 48 43 41 40 41 38 53 48 50 50 48 48 50 45 48 43 41 43 41 40 41 41 43 45 43 41 40 41,29
1,43 43 41 39 43 41 39 36 36 39 41 41 39 36 41 39 36 34 29 31 34 34 31 34 34 36 39 38 36 36 43 41 43 41 39 36 34 36 39,39
1,37 38 37 35 37 38 37 37 38 37 35 37 37 32 33 42 40 33 38 37 38 40 37 35 37 38 37 35 37 38 37 37 38 37 35 37,36
1,50 48 43 48 48 50 48 46 38 46 46 45 43 58 57 55 53 55 53 50 48 50 43 50 48 46 48 50 53 55 50 58 57 55 53 55 53 43 50 50 48 43 50 48 46 48 46 43 41 43,50
1,46 41 46 48 46 41 49 48 46 41 46 46 41 49 48 46 41 46 48 46 46 46 44 41 46 44 41 39 32 36 37 42 41,33
1,35 37 40 40 37 35 35 37 40 42 40 37 35 35 37 35 30 32 30 30 32 35 35 32 30 30 32 35 37 35 32 30 30 30 32 30 28,37
1,32 39 37 35 32 32 34 35 34 32 30 32 32 44 44 42 42 42 37 37 42 39 39 42 44 42 39 37 35 37 39 37 39 32 32 34 35 35 37 34 30 27 32 39,44
1,38 40 41 50 50 52 50 49 45 45 43 45 43 45 43 45 49 49 49 49 49 50 52 49 50 45 43 45 50 50 52 50 49 45 45 44 45 43 43 45 40 40 40 39 40 40 45 38 37 38,50
1,38 40 41 43 45 41 43 45 41 41 38 38 34 34 45 45 46 45 43 43 40 40 36 36 33 33 43 43 41 40 41 41 33 34 41 41 41 40 38 40 41,41
1,37 37 35 33 35 33 30 33 35 37 40 42 40 37 35 35 33 35 37 35 33 35 37 28 25 28 30 30 33 35 33 30,32
1,32 30 32 30 28 30 28 25 25 32 30 32 37 37 35 37 32 37 32 32 37 35 40 37 40 42 40 37 40 37,30
1,39 42 41 39 37 39 34 39 37 39 42 41 41 39 41 39 42 44 46 46 46 46 44 42 41 39 41 37 39 42 41 39 37 39 39 42 41 39 37 39 34 39 37 39 42 41 41 39 41,49
1,33 37 35 37 37 40 42 42 42 42 40 37 37 37 40 42 42 33 35 37 40 37 35 35 35 37 38 38 38 37 35 35 37 33 33 33 35 35,38
1,29 31 34 31 29 27 29 31 24 29 31 29 27 24 34 31 29 31 34 31 29 27 29 31 29 36 34 36 39 31 34 27 34 29 31 39,36
1,29 29 36 34 32 29 32 34 32 29 29 29 36 34 32 29 32 34 36 34 36 36 39 36 34 29 32 32 34 36 32 31 31 34 27 24 27 29 29 29 36,41
1,47 45 42 40 38 40 33 35 38 40 42 45 45 47 45 42 42 40 38 38 38 35 35 33 38,25
1,44 46 46 48 41 39 36 32 32 32 34 36 39 34 34 36 46 46 46 39 39 41 41,23
1,37 37 45 42 40 37 35 35 35 37 33 30 35 35 35 37 33 32 30,19
1,33 33 31 35 35 33 33 33 31 35 33 33 31 35 35 33 33 33 31 35 33 35 33 31 28 26 33 35 33 31 28 26 33 35 33 31 28 26 33 33 33 31 35 33 33 31 35 35 33 33 33 31 35 33 33 31 35 35 33 33 33 31 35,63
1,28 28 31 30 28 28 26 28 31 33 35 35 40 38 40 38 33 35 35 38 40 40 38 40 35 31 33 33 31 35 30 30 30 28 26 28 31 30 28 35 40 40,42
1,27 29 36 36 34 32 34 32 29 27 29 32 32 32 29 41 39 36 34 36 36 41 41 44 41 29 36 34 34 36 34 32 34 39 39 39 39 39 41 39 36 39 41 41,44
1,37 39 40 39 40 39 40 39 40 39 40 39 40 39 40 39 40 39 40 39 40 39 42 39 35 37 39 40 47 45 44 42 40 40 44 42 47 45 44 42 40 39 35 40 40 44 32 33 35 37,50
1,36 43 43 41 39 41 39 36 36 48 48 46 46 48 46 43 43 48 48 46 48 36 39 41 41 41 41 41 43 46 43 41 39 43 43,35
1,35 37 40 37 33 33 35 37 40 37 33 30 33 35 37 40 40 35 37 35 33,21
1,33 31 31 28 31 28 31 33 35 33 35 38 40 38 40 35 33 38 38 31 33 35 33 35 26 28 33 33 35 38 40 38 40 43 38 35 33 31 31 28 31 28 31 33 35 33 26 28 31,49
1,38 33 38 40 41 40 38 45 40 36 38 40 40 40 41 40 38 36 38 38 38 33 38 40 41 40 38 45 40 36 38 40 40 41 40 38 38 41 43 45 45 45 45 43 41 43 43 45 46 46 46 46 45 43 43 41 41 43 45,59
1,31 28 28 28 23 21 26 28 31 31 31 28 28 31 28 28 26 23 21 26 28 31 31 31 28 28 23 26 28,29
1,39 41 42 41 42 44 41 37 39 39 41 42 41 42 41 39 39 41 42 41 42 44 46 44 44 37 39 39 46 44 41 37 39 46 44 42 41 42 41 42 41 39 39,43
1,40 33 34 33 33 34 33 33 34 33 31 29 31 36 29 29 41 41 43 41 41 43 41 41 43 45 36 38 36 36 38 38 40,33
1,37 35 39 30 37 37 37 35 39 35 37 39 39 39 37 35 37 39 34 34 35 34 32,23
1,33 31 33 31 33 31 33 31 33 31 33 33 31 33 31 33 29 31 33 31 33 31 33 31 29 31 29 31 29 31 29 31 29 33 26 29 33 26 29,39
1,37 39 46 39 37 34 37 44 44 37 39 37 39 46 46 46 46 39 37 39 42 39 39 41 42 39 42 39 42 39 42 44,32
1,26 31 31 35 36 35 33 31 30 31 33 30 31 36 36 36 35 38 38 35 33 31 31 31 35 38 31 33 28 31 31 35 33 26 35 36 35 33 30 30 33 31 26 28 31 33 35 26 26 28 31 31 40 38 31 35,56
1,37 34 32 34 30 32 37 34 30 27 37 32 37 34 32 34 30 32 37 34 30 30 30 30 27 25 27 37 32,29
1,37 35 37 35 35 32 32 35 37 37 35 37 32 30 35 35 32 30 32 30 28 30 28 25 25 30 35 32 32 30 28 25 35 35 32 30 32 30 28 30 28 25,42
1,33 35 38 40 35 33 31 33 35 40 38 38 33 31 28 26 28 38 36 35 36 35 36 35 36 35 33 31 28 31 31,31
1,43 42 40 40 42 43 43 43 40 42 43 43 43 43 45 43 42 42 42 40 38 42 40 38 35 40 38 40 40 38 35 35 33 31 33 31 33 36 36 35 40 42 43 43 43 40 42 43 43 43 43 45 43 42 42 42 40 38 42 40 38 40 38 40 42 42 43 42 42 43 42 40,72
1,44 46 47 47 47 46 44 46 42 39 39 42 44 46 47 40 44 46 47 39 39 40 39 37 30 40 39 37 35,29
1,40 42 40 42 44 47 47 47 44 49 47 44 42 44 42 40 42 44 44 47 35 40 42 44 47 47 47 44 49 49 47 44 42 44 47 49 37 40,38
1,31 31 31 33 36 33 31 31 31 31 33 43 40 36 38 38 40 43 45 45 43 40 43 38 36 33 38 38 38 40 38 36 33 31 31,35
1,35 37 39 37 39 37 39 42 42 35 37 39 37 39 37 39 44 42 35 37 39 35 35 39 35 35,26
1,37 34 41 39 41 46 41 39 41 34 46 46 41 44 41 44 46 44 39 39 44 41 39 41 37 34 41 39 41 41 44 32 34,33
1,51 49 47 46 47 49 47 47 46 44 47 46 42 39 44 46 47 51 49 47 46 47 49 51 51 47 44 47 46 42 44,31
1,45 45 45 48 48 40 43 40 45 45 45 43 45 48 45 52 45 52 50 52 50 48 50 52 50 48 50 50 50 52 43 45 50 47 45 45 45,37
1,43 45 45 45 45 45 43 41 45 45 43 41 43 41 41 41 41 43 43 41 43 45 45 45 45 45 43 41 45 45 43 43 43 45 46 46 46 46 45 43 43 41 38 40 41 41 41 41 41 41 45 40 40 40 40 41 40 38 38,59
1,45 47 49 52 49 45 47 49 52 54 52 49 49 52 54 57 57 57 54 57 54 49 54 52 40 42 45 47 49 52 49 45 47 49 52 54 52 49 40 42 45 49 47 47 45 47 40 42 45 45,50
1,37 47 47 42 40 42 42 40 42 47 42 40 42 47 42 40 42 47 47 47 47 44 42 44 44 42 40 37 44 42 40 35 35 44 44 44 42 40 37 40 42 37 40,43
1,30 27 25 23 25 23 25 27 30 32 27 32 23 23 32 30 23 23 20 23 27 30 27 25 27 27 25 27 27 34 35 34 32 30 32 32 27 25 23 30 23 23 32 30 23 23 20 23 25 23 22 22 27 27 20 20 20 27 27 27 27 25 23 32 30 30 27 32 30 27 30 32,72
1,51 49 47 47 44 47 47 44 47 49 47 52 51 49 47 47 44 47 47 44 47 49 40 40 52 52 49 49 49 47 40 44 47 35 44 42 42 42 42 42 40 44 42 52 51 49 47 47 44 47 47 44 47 49 47 52 51 49 47 47 44 47 47 44 47 49 40 40 52 52 49 49 49 47 40 44 47 35 44 42 42 40 42 35 44 42 40 40,88
1,48 47 45 43 40 38 40 43 40 48 47 47 45 43 40 40 40 45 43 36 36 36 36 33 36 45 43 43 45 40 40,31
1,47 45 47 50 52 47 45 42 50 47 45 47 50 47 45 42 40 42 45 50 50 52 47 45 38 40 45 42 40 45 47 45 42 45 47 45 42 38 40 45 42 40 47 45 47 50 50 47 45 42 42 45 47 45 45 42 42 40 42 45 40 45 47 45 42 40 38 47 45 47 50,71
1,47 47 47 50 47 45 45 47 45 42 40 38 38 38 38 45 42 42 40 38 38 38 38 38 42 45 45 42 45 42 45 47 33 42 40 38 38,37
1,47 38 38 38 40 43 43 43 43 43 40 45 47 45 43 38 40 43 43 43 43 40 40 43 45 42 43 42,28
1,49 52 54 52 47 52 49 42 45 49 47 40 44 42 49 47 47 42 47 54 54 54 52 47 49 54 54 57 54 52 47 45 45 47 45 40 42 49 54 54 52 49 52 56 54 57 57 59 57 54 52 54 49 42 47 47,56
1,46 46 39 37 44 44 39 42 42 42 46 41 39 46 46 46 51 49 46 46 39 42 41 39 37 39 46 46 46 39 37 44 44 39 42 42 39 41 39 46 46 46 51 49 46 46 39 42 41 37 39,51
1,39 41 43 41 40 41 40 38 31 33 36 36 31 33 36 33 40 36 31 33 36 40 40 40 38 38 36 40 41 40 40 41 43 40 33 36 36 39 39 38 36 36 31 33 36 40 38 40 36,49
1,42 44 44 42 42 44 44 42 42 44 46 46 44 42 39 44 42 39 37 39 37 34 32 42 44 44 42 42 44 44 42 42 44 49 46 44 42 39 44 46 42 44 42,43
1,40 42 45 42 40 37 40 40 40 40 42 45 42 40 33 35 30 33 35 42 40 42 40 42 37 35 33 33 35 33 35 33 35 37 40,35
1,34 37 39 37 36 34 37 39 37 36 34 37 37 36 34 34 37 39 37 34 32 34 30 32 34 37 30 32 34 32 30 29 27,33
1,39 41 43 46 48 51 50 46 43 48 43 43 41 43 41 39 39 46 43 39 41 43 46 48 51 50 48 50 51 43 43 41 48 46 43 41 43 39,38
1,44 46 41 41 44 41 46 39 51 51 46 46 48 48 46 44 46 48 48 46 44 46 41 41 44 41 46 39 44 41 44,31
1,45 48 50 45 43 41 43 45 38 36 38 38 41 43 41 48 50 45 48 50 53 50 45 48 45 48 50 41 38 41 43 48 45 43 41 48 48 45 48 50 53 52 50 48 50 45 48 41 38 41 48 45 43 43 43 41 43 45 48 45 43 43 45 48 45 43 38 36 43 45 41,71
1,35 37 40 42 44 42 40 42 44 47 44 44 42 40 37 40 42 40 35 44 44 45 44 42 40 40 42 44 42 35 37 40 42 44 42 40 42 44 47 44 42 40 39 42 40 40 44 47,48
1,31 29 29 27 29 43 41 36 43 41 36 39 41 41 38 36 43 41 36 43 41 36 39 41 41 38 36 34 34 29 34 34 37 36 34 34 32 34 34 34 29 32 32 34 31 29 29 27 29,49
